SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,5.251000000000001,0.0,2.2783461989956533,0.43891485869918395,0.0,0.0,0.0,0.19707848389471577,0.243,0.19707848389471577,2.0,0.0,0.0,0.19657775259005417,0.0,0.0,0.0,0.0,0.0,9.857232256865807,0.0,1.7
O,2.0,3.0,3.0,6.0,1.0,0.73,1.4151846557958436,7.032500000000001,0.0,1.4835223132434534,0.6740714251972932,0.0,0.0,0.11445798211786412,-0.24645317092969163,-0.368,-0.1319951888118275,2.0,4.688414480487656,0.0,-0.24667205402693101,0.0,0.0,0.0,0.0,0.0,11.077574534082684,0.0,1.55
S,4.0,3.0,3.0,6.0,2.0,1.02,2.6073369766871335,7.424249999999999,0.0,0.8422954593290526,1.1872318542433675,0.0,0.0,0.0,0.3691909548815031,1.145,0.3691909548815031,3.0,10.989304741544098,0.0,0.36948620867370807,0.0,0.0,0.0,0.0,0.0,13.701806765783054,0.0,1.8
O,1.0,2.0,2.0,6.0,3.0,0.73,3.064320156249996,5.697125,0.0,1.7766590680446483,0.5628541896339053,0.0,0.0,-0.057228991058932054,-0.18925958232118928,-0.5690000000000001,-0.24648857338012134,2.0,9.040932884431239,0.0,-0.1889648066064352,0.0,0.0,0.0,0.0,0.0,14.480957935021088,0.0,1.55
O,1.0,2.0,2.0,6.0,3.0,0.73,3.0642817983990964,5.697125,0.0,1.7766596807909159,0.5628539955129898,0.0,0.0,-0.057228991058932054,-0.18925958232118928,-0.5690000000000001,-0.24648857338012134,2.0,9.040932884431239,0.0,-0.1889648066064352,0.0,0.0,0.0,0.0,0.0,14.480957935021088,0.0,1.55
C,4.0,3.0,3.0,4.0,3.0,0.77,4.0028856965943955,6.6651250000000015,0.0,1.0339554551913241,0.9671596537154099,0.0,0.0,0.0,0.5229550361165114,1.069,0.5229550361165114,2.0,0.0,0.0,0.5233446982030742,0.0,0.0,0.0,0.0,0.0,13.299216915002281,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.33905997769102,4.0125625000000005,0.0,1.8132217397796722,0.5515045281342765,0.0,0.0,0.0,-0.1547507131068865,-0.317,-0.1547507131068865,2.0,5.131178524954823,0.0,-0.15493566407567821,0.0,0.0,0.0,0.0,0.0,12.569592741157797,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.3389873599723705,4.0125625000000005,0.0,1.81308170070656,0.5515471253227578,0.0,0.0,0.0,-0.1547507131068865,-0.317,-0.1547507131068865,2.0,5.131178524954823,0.0,-0.15493566407567821,0.0,0.0,0.0,0.0,0.0,12.569592741157797,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,5.16323711832025,4.0125625000000005,0.0,1.8615665402866093,0.5371819799930647,0.0,0.0,0.0,-0.1547507131068865,-0.317,-0.1547507131068865,2.0,5.131178524954823,0.0,-0.15493566407567821,0.0,0.0,0.0,0.0,0.0,12.569592741157797,0.0,1.5
