SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,5.9840156250000005,0.0,1.1804585263541845,0.8471284485431895,0.0,0.0,-0.03526724107662044,-0.1896037625919985,-0.5690000000000001,-0.22487100366861892,2.0,9.037638183399874,0.0,-0.1896037625919985,0.0,0.0,0.0,0.0,0.0,14.47226041964719,0.0,1.55
S,4.0,3.0,3.0,6.0,1.0,1.02,1.4479078181983822,7.99803125,0.0,0.6399332241664357,1.5626630439489684,0.0,0.0,0.0,0.36744147076026584,1.476,0.36744147076026584,3.0,10.972696355730156,0.0,0.36744147076026584,0.0,0.0,0.0,0.0,0.0,13.681058891560793,0.0,1.8
O,1.0,2.0,2.0,6.0,2.0,0.73,2.506785140374021,5.9840156250000005,0.0,1.411889634422587,0.7082706577196203,0.0,0.0,-0.03526724107662044,-0.1896037625919985,-0.5690000000000001,-0.22487100366861892,2.0,9.037638183399874,0.0,-0.1896037625919985,0.0,0.0,0.0,0.0,0.0,14.47226041964719,0.0,1.55
O,1.0,3.0,3.0,6.0,2.0,0.73,2.4401400840935343,6.376265625,0.0,1.2230460987478522,0.8176306690514727,0.0,0.0,0.07053448215324087,-0.08499770704949752,-1.794,-0.014463224896256649,2.0,6.704922423844571,0.0,-0.08499770704949752,0.0,0.0,0.0,0.0,0.0,13.091871833103596,0.0,1.55
C,4.0,3.0,3.0,4.0,2.0,0.77,2.7063201898518954,8.755812500000001,0.0,0.7204790839129164,1.387965344627366,0.0,0.0,0.0,0.43978689754153655,0.752,0.43978689754153655,2.0,0.0,0.0,0.43978689754153655,0.0,0.0,0.0,0.0,0.0,12.38085924809982,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,3.8468537702907293,5.057906250000002,0.0,1.223045728014164,0.8176309168944,0.0,0.0,0.0,-0.1785551292263067,-0.317,-0.1785551292263067,2.0,4.8463152950261605,0.0,-0.1785551292263067,0.0,0.0,0.0,0.0,0.0,12.260658728155336,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,3.0127474271833674,5.057906250000002,0.0,1.1369144454440054,0.8795736601002238,0.0,0.0,0.0,-0.1785551292263067,-0.317,-0.1785551292263067,2.0,4.8463152950261605,0.0,-0.1785551292263067,0.0,0.0,0.0,0.0,0.0,12.260658728155336,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.3887391357258525,7.897499999999999,0.0,0.6436566892761197,1.553623253919162,0.0,0.0,0.0,0.39477850799418673,0.634,0.39477850799418673,2.0,0.0,0.0,0.39477850799418673,0.0,0.0,0.0,0.0,0.0,11.897064835689974,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.0334432015338955,4.628750000000002,0.0,1.0045845950150596,0.9954363275747914,0.0,0.0,0.0,-0.1909039246046605,-0.317,-0.1909039246046605,2.0,4.701075276858749,0.0,-0.1909039246046605,0.0,0.0,0.0,0.0,0.0,12.10016699669751,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.586841601799652,4.628750000000002,0.0,1.0139073831152832,0.9862833791854321,0.0,0.0,0.0,-0.1909039246046605,-0.317,-0.1909039246046605,2.0,4.701075276858749,0.0,-0.1909039246046605,0.0,0.0,0.0,0.0,0.0,12.10016699669751,0.0,1.5
C,4.0,3.0,3.0,4.0,4.0,0.77,3.178651571028193,7.439937499999999,0.0,0.6102717297121044,1.6386143275418472,0.0,0.0,0.0,0.38501270456112774,0.634,0.38501270456112774,2.0,0.0,0.0,0.38501270456112774,0.0,0.0,0.0,0.0,0.0,11.793098019297284,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,3.0888420581182197,4.399968749999999,0.0,0.9350820448859418,1.0694248761048306,0.0,0.0,0.0,-0.19196849899744534,-0.317,-0.19196849899744534,2.0,4.688635422065054,0.0,-0.19196849899744534,0.0,0.0,0.0,0.0,0.0,12.08636418852832,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,2.56997199401083,4.399968749999999,0.0,0.8980719383803212,1.1134965443898701,0.0,0.0,0.0,-0.19196849899744534,-0.317,-0.19196849899744534,2.0,4.688635422065054,0.0,-0.19196849899744534,0.0,0.0,0.0,0.0,0.0,12.08636418852832,0.0,1.5
C,4.0,3.0,3.0,4.0,5.0,0.77,4.638825663893827,7.154343750000001,0.0,0.6037709448661307,1.656257242093228,0.0,0.0,0.0,0.3840590552373202,0.634,0.3840590552373202,2.0,0.0,0.0,0.3840590552373202,0.0,0.0,0.0,0.0,0.0,11.782964679948991,0.0,1.7
F,1.0,3.0,3.0,7.0,6.0,0.72,5.489937020585938,4.257171875,0.0,0.8867507211616058,1.1277126436277858,0.0,0.0,0.0,-0.1920085028468206,-0.317,-0.1920085028468206,2.0,4.688168216682978,0.0,-0.1920085028468206,0.0,0.0,0.0,0.0,0.0,12.085845618103788,0.0,1.5
F,1.0,3.0,3.0,7.0,6.0,0.72,5.215431634102781,4.257171875,0.0,0.9189368883771468,1.08821401409406,0.0,0.0,0.0,-0.1920085028468206,-0.317,-0.1920085028468206,2.0,4.688168216682978,0.0,-0.1920085028468206,0.0,0.0,0.0,0.0,0.0,12.085845618103788,0.0,1.5
C,4.0,3.0,3.0,4.0,6.0,0.77,5.142050925457662,6.897921875,0.0,0.625635521993351,1.5983747163426367,0.0,0.0,0.0,0.38413655034965205,0.634,0.38413655034965205,2.0,0.0,0.0,0.38413655034965205,0.0,0.0,0.0,0.0,0.0,11.783788004121124,0.0,1.7
F,1.0,3.0,3.0,7.0,7.0,0.72,4.651597853426283,4.128960937500001,0.0,0.9929267824961354,1.0071236043065361,0.0,0.0,0.0,-0.19200721803104978,-0.317,-0.19200721803104978,2.0,4.688183221777461,0.0,-0.19200721803104978,0.0,0.0,0.0,0.0,0.0,12.085862273072575,0.0,1.5
F,1.0,3.0,3.0,7.0,7.0,0.72,5.210327690270545,4.128960937500001,0.0,0.9762995494288444,1.0242757979198298,0.0,0.0,0.0,-0.19200721803104978,-0.317,-0.19200721803104978,2.0,4.688183221777461,0.0,-0.19200721803104978,0.0,0.0,0.0,0.0,0.0,12.085862273072575,0.0,1.5
C,4.0,3.0,3.0,4.0,7.0,0.77,6.618244298905866,6.542460937499999,0.0,0.6441741609042939,1.5523752126229289,0.0,0.0,0.0,0.38680132517547666,0.634,0.38680132517547666,2.0,0.0,0.0,0.38680132517547666,0.0,0.0,0.0,0.0,0.0,11.812112863606986,0.0,1.7
F,1.0,3.0,3.0,7.0,8.0,0.72,6.92754591323652,3.9512304687499995,0.0,1.0104372328204854,0.9896705777642899,0.0,0.0,0.0,-0.19188616381560833,-0.317,-0.19188616381560833,2.0,4.689597072742453,0.0,-0.19188616381560833,0.0,0.0,0.0,0.0,0.0,12.087431523839365,0.0,1.5
F,1.0,3.0,3.0,7.0,8.0,0.72,7.195449343856157,3.9512304687499995,0.0,1.0604478349337612,0.9429978232380125,0.0,0.0,0.0,-0.19188616381560833,-0.317,-0.19188616381560833,2.0,4.689597072742453,0.0,-0.19188616381560833,0.0,0.0,0.0,0.0,0.0,12.087431523839365,0.0,1.5
C,4.0,3.0,3.0,4.0,8.0,0.77,7.5513608237191265,5.910230468749999,0.0,0.6649288064278654,1.5039204052118091,0.0,0.0,0.0,0.4087062297528653,0.634,0.4087062297528653,2.0,0.0,0.0,0.4087062297528653,0.0,0.0,0.0,0.0,0.0,12.045959859740252,0.0,1.7
F,1.0,3.0,3.0,7.0,9.0,0.72,7.495891556045885,3.6351152343749997,0.0,0.9888471767747468,1.0112786115865038,0.0,0.0,0.0,-0.18889105031530173,-0.317,-0.18889105031530173,2.0,4.724631470720675,0.0,-0.18889105031530173,0.0,0.0,0.0,0.0,0.0,12.126279357867164,0.0,1.5
