SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,5.887265625,0.0,1.250056848227484,0.799963618788976,0.0,0.0,-0.03721618293394246,-0.17637591917339274,0.0,-0.2135921021073352,2.0,9.165912770030307,0.0,-0.17637591917339274,0.0,0.0,0.0,0.0,0.0,14.652397053085116,0.0,1.55
S,4.0,3.0,3.0,6.0,1.0,1.02,1.464095191577378,7.80453125,0.0,0.5678719659363813,1.760960322017428,0.0,0.0,0.0,0.4176740791559554,0.0,0.4176740791559554,3.0,11.45397794779438,0.0,0.4176740791559554,0.0,0.0,0.0,0.0,0.0,14.194107600924184,0.0,1.8
O,1.0,2.0,2.0,6.0,2.0,0.73,2.453125104840762,5.887265625,0.0,1.0816842094389305,0.924484236040295,0.0,0.0,-0.03721618293394246,-0.17637591917339274,0.0,-0.2135921021073352,2.0,9.165912770030307,0.0,-0.17637591917339274,0.0,0.0,0.0,0.0,0.0,14.652397053085116,0.0,1.55
O,1.0,3.0,3.0,6.0,2.0,0.73,2.4487058541196816,5.989265625000001,0.0,0.9454561732368004,1.0576904866742443,0.0,0.0,-0.07443236586788492,-0.17637591917339274,0.0,-0.25080828504127767,2.0,5.519784417320899,0.0,-0.17637591917339274,0.0,0.0,0.0,0.0,0.0,14.652397053085116,0.0,1.55
C,4.0,3.0,3.0,4.0,2.0,0.77,2.6053541505906637,8.659062500000001,0.0,0.6071957446974746,1.6469153625215764,0.0,0.0,0.0,0.451527151812019,0.0,0.451527151812019,2.0,0.0,0.0,0.451527151812019,0.0,0.0,0.0,0.0,0.0,12.508307579022466,0.0,1.7
F,1.0,3.0,3.0,7.0,3.0,0.72,3.117801576431701,5.009531250000002,0.0,0.8438069722370074,1.1851051637424979,0.0,0.0,0.0,-0.17773715009651733,0.0,-0.17773715009651733,2.0,4.855997108561043,0.0,-0.17773715009651733,0.0,0.0,0.0,0.0,0.0,12.271314513514673,0.0,1.5
F,1.0,3.0,3.0,7.0,3.0,0.72,2.9256930136294206,5.009531250000002,0.0,1.0436492774102604,0.9581762970041308,0.0,0.0,0.0,-0.17773715009651733,0.0,-0.17773715009651733,2.0,4.855997108561043,0.0,-0.17773715009651733,0.0,0.0,0.0,0.0,0.0,12.271314513514673,0.0,1.5
C,4.0,3.0,3.0,4.0,3.0,0.77,3.9248729240575417,7.849124999999999,0.0,0.48760153671020107,2.050854898339534,0.0,0.0,0.0,0.3959451566049594,0.0,0.3959451566049594,2.0,0.0,0.0,0.3959451566049594,0.0,0.0,0.0,0.0,0.0,11.909508963666708,0.0,1.7
F,1.0,3.0,3.0,7.0,4.0,0.72,4.337666199697713,4.604562500000002,0.0,0.8604879227332094,1.1621313601051502,0.0,0.0,0.0,-0.19085496487915046,0.0,-0.19085496487915046,2.0,4.701647694851017,0.0,-0.19085496487915046,0.0,0.0,0.0,0.0,0.0,12.100801913123707,0.0,1.5
F,1.0,3.0,3.0,7.0,4.0,0.72,4.92415748428094,4.604562500000002,0.0,0.6704785927989672,1.491471928768701,0.0,0.0,0.0,-0.19085496487915046,0.0,-0.19085496487915046,2.0,4.701647694851017,0.0,-0.19085496487915046,0.0,0.0,0.0,0.0,0.0,12.100801913123707,0.0,1.5
C,4.0,3.0,3.0,4.0,4.0,0.77,4.6565039536115505,7.415749999999999,0.0,0.32583098270263894,3.0690758494032586,0.0,0.0,0.0,0.38505961908493275,0.0,0.38505961908493275,2.0,0.0,0.0,0.38505961908493275,0.0,0.0,0.0,0.0,0.0,11.79359661446937,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,5.915043195108553,4.387874999999999,0.0,0.5264123040232116,1.8996516463564765,0.0,0.0,0.0,-0.1919677586670129,0.0,-0.1919677586670129,2.0,4.688644068563376,0.0,-0.1919677586670129,0.0,0.0,0.0,0.0,0.0,12.086373785511112,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,4.466644756413924,4.387874999999999,0.0,0.7411613367369976,1.3492338987926076,0.0,0.0,0.0,-0.1919677586670129,0.0,-0.1919677586670129,2.0,4.688644068563376,0.0,-0.1919677586670129,0.0,0.0,0.0,0.0,0.0,12.086373785511112,0.0,1.5
C,4.0,3.0,3.0,4.0,5.0,0.77,5.136441808294921,7.142250000000001,0.0,0.3469623020383454,2.882157497010965,0.0,0.0,0.0,0.3840597856844765,0.0,0.3840597856844765,2.0,0.0,0.0,0.3840597856844765,0.0,0.0,0.0,0.0,0.0,11.782972440265906,0.0,1.7
F,1.0,3.0,3.0,7.0,6.0,0.72,5.9183759444631425,4.251125,0.0,0.7275636251070855,1.3744502411769366,0.0,0.0,0.0,-0.19200849929104924,0.0,-0.19200849929104924,2.0,4.688168258210062,0.0,-0.19200849929104924,0.0,0.0,0.0,0.0,0.0,12.08584566419697,0.0,1.5
F,1.0,3.0,3.0,7.0,6.0,0.72,4.310441817261892,4.251125,0.0,0.6923024928084475,1.4444552928638508,0.0,0.0,0.0,-0.19200849929104924,0.0,-0.19200849929104924,2.0,4.688168258210062,0.0,-0.19200849929104924,0.0,0.0,0.0,0.0,0.0,12.08584566419697,0.0,1.5
C,4.0,3.0,3.0,4.0,6.0,0.77,6.258141102595883,6.891875,0.0,0.44205092247796207,2.26218281458253,0.0,0.0,0.0,0.3841365539054234,0.0,0.3841365539054234,2.0,0.0,0.0,0.3841365539054234,0.0,0.0,0.0,0.0,0.0,11.783788041898895,0.0,1.7
F,1.0,3.0,3.0,7.0,7.0,0.72,6.472138104985091,4.125937500000002,0.0,0.8469642324901677,1.1806874028905452,0.0,0.0,0.0,-0.19200721803104978,0.0,-0.19200721803104978,2.0,4.688183221777461,0.0,-0.19200721803104978,0.0,0.0,0.0,0.0,0.0,12.085862273072575,0.0,1.5
F,1.0,3.0,3.0,7.0,7.0,0.72,6.233167362585414,4.125937500000002,0.0,0.6064757567249379,1.6488705260044578,0.0,0.0,0.0,-0.19200721803104978,0.0,-0.19200721803104978,2.0,4.688183221777461,0.0,-0.19200721803104978,0.0,0.0,0.0,0.0,0.0,12.085862273072575,0.0,1.5
C,4.0,3.0,3.0,4.0,7.0,0.77,7.671189770172551,6.539437499999999,0.0,0.5546088629525424,1.80307251975086,0.0,0.0,0.0,0.38680132517547666,0.0,0.38680132517547666,2.0,0.0,0.0,0.38680132517547666,0.0,0.0,0.0,0.0,0.0,11.812112863606986,0.0,1.7
F,1.0,3.0,3.0,7.0,8.0,0.72,8.584657494041332,3.9497187499999997,0.0,0.934071488499844,1.070581869066617,0.0,0.0,0.0,-0.19188616381560833,0.0,-0.19188616381560833,2.0,4.689597072742453,0.0,-0.19188616381560833,0.0,0.0,0.0,0.0,0.0,12.087431523839365,0.0,1.5
F,1.0,3.0,3.0,7.0,8.0,0.72,8.050391514081785,3.9497187499999997,0.0,0.9129795061030497,1.095314838192138,0.0,0.0,0.0,-0.19188616381560833,0.0,-0.19188616381560833,2.0,4.689597072742453,0.0,-0.19188616381560833,0.0,0.0,0.0,0.0,0.0,12.087431523839365,0.0,1.5
C,4.0,3.0,3.0,4.0,8.0,0.77,8.249805269216965,5.908718749999999,0.0,0.5841870761990231,1.7117804223031394,0.0,0.0,0.0,0.4087062297528653,0.0,0.4087062297528653,2.0,0.0,0.0,0.4087062297528653,0.0,0.0,0.0,0.0,0.0,12.045959859740252,0.0,1.7
F,1.0,3.0,3.0,7.0,9.0,0.72,7.780927675412489,3.634359375,0.0,0.7994811296666995,1.2508112610699091,0.0,0.0,0.0,-0.18889105031530173,0.0,-0.18889105031530173,2.0,4.724631470720675,0.0,-0.18889105031530173,0.0,0.0,0.0,0.0,0.0,12.126279357867164,0.0,1.5
F,1.0,3.0,3.0,7.0,9.0,0.72,9.549170806410366,3.634359375,0.0,1.047251782111752,0.9548802084476092,0.0,0.0,0.0,-0.18889105031530173,0.0,-0.18889105031530173,2.0,4.724631470720675,0.0,-0.18889105031530173,0.0,0.0,0.0,0.0,0.0,12.126279357867164,0.0,1.5
C,4.0,3.0,3.0,4.0,9.0,0.77,8.45426019767549,4.6843593750000005,0.0,0.6285328977464838,1.591006618086912,0.0,0.0,0.0,0.46033662023003996,0.0,0.46033662023003996,2.0,0.0,0.0,0.46033662023003996,0.0,0.0,0.0,0.0,0.0,12.604280605090421,0.0,1.7
F,1.0,3.0,3.0,7.0,10.0,0.72,9.261638975364997,3.0221796875000004,0.0,1.1095115367479456,0.9012975231704833,0.0,0.0,0.0,-0.16480438456486363,0.0,-0.16480438456486363,2.0,5.0100827857068335,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
F,1.0,3.0,3.0,7.0,10.0,0.72,7.403012680659138,3.0221796875000004,0.0,0.7527000897271068,1.3285503929759759,0.0,0.0,0.0,-0.16480438456486363,0.0,-0.16480438456486363,2.0,5.0100827857068335,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
F,1.0,3.0,3.0,7.0,10.0,0.72,9.252582675123742,3.0221796875000004,0.0,1.0396941217032734,0.9618213464184595,0.0,0.0,0.0,-0.16480438456486363,0.0,-0.16480438456486363,2.0,5.0100827857068335,0.0,-0.16480438456486363,0.0,0.0,0.0,0.0,0.0,12.440199994523505,0.0,1.5
K,0.0,0.0,0.0,1.0,0.0,2.03,5.260597870964858,74.55199999999996,0.0,0.11382883546171238,8.785120184563088,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
