SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
C,1.0,3.0,3.0,4.0,0.0,0.77,0.0,5.205875000000001,0.0,2.85852182317696,0.34983115815033394,0.0,0.0,0.0,3.029408982800047E-6,0.0,3.029408982800047E-6,2.0,0.0,0.0,2.3467263538480135E-6,0.0,0.0,0.0,0.0,0.0,7.980021542958283,0.0,1.7
C,2.0,3.0,3.0,4.0,1.0,0.77,1.5216014228437091,6.542250000000003,0.0,1.7540112112610566,0.5701217834753999,0.0,0.0,0.0,2.0346398236172948E-4,0.0,2.0346398236172948E-4,2.0,0.0,0.0,1.8357942138504606E-4,0.0,0.0,0.0,0.0,0.0,7.981685322446954,0.0,1.7
C,2.0,3.0,3.0,4.0,2.0,0.77,2.5188545591200775,7.328750000000001,0.0,1.6056898570524833,0.6227852755049907,0.0,0.0,0.0,0.005852887740336782,0.0,0.005852887740336782,2.0,0.0,0.0,0.005637300475883139,0.0,0.0,0.0,0.0,0.0,8.03181016318312,0.0,1.7
C,2.0,3.0,3.0,4.0,3.0,0.77,3.906230921233408,7.958625000000001,0.0,1.4345153138116746,0.6970995641328382,0.0,0.0,0.0,0.06800173430532251,0.0,0.06800173430532251,2.0,0.0,0.0,0.06740791323986121,0.0,0.0,0.0,0.0,0.0,8.60734703786455,0.0,1.7
C,4.0,3.0,3.0,4.0,4.0,0.77,4.609860346040866,8.7468125,0.0,1.0330944132808688,0.9679657417023787,0.0,0.0,0.0,0.2730273839438317,0.634,0.2730273839438317,2.0,0.0,0.0,0.273376458991427,0.0,0.0,0.0,0.0,0.0,10.630097107603,0.0,1.7
F,1.0,3.0,3.0,7.0,5.0,0.72,4.310168974645889,5.053406250000001,0.0,1.7423030628849503,0.5739529599082345,0.0,0.0,0.0,-0.2039942203112393,-0.317,-0.2039942203112393,2.0,4.549005592594041,0.0,-0.2034576703413019,0.0,0.0,0.0,0.0,0.0,11.93773377033681,0.0,1.5
F,1.0,3.0,3.0,7.0,5.0,0.72,4.759968296112906,5.053406250000001,0.0,1.710304831582107,0.5846910922159743,0.0,0.0,0.0,-0.2039942203112393,-0.317,-0.2039942203112393,2.0,4.549005592594041,0.0,-0.2034576703413019,0.0,0.0,0.0,0.0,0.0,11.93773377033681,0.0,1.5
C,2.0,3.0,3.0,4.0,5.0,0.77,6.080132390828344,10.360406250000002,0.0,1.6399944511348947,0.609758160649866,0.0,0.0,0.0,0.12876014847156295,0.208,0.12876014847156295,2.0,0.0,0.0,0.12810289857788473,0.0,0.0,0.0,0.0,0.0,9.186836071878206,0.0,1.7
I,1.0,3.0,3.0,7.0,6.0,1.33,7.374362441594527,8.607203124999998,0.0,1.9599181885862396,0.5102253787038613,0.0,0.0,0.0,-0.06786020722991984,-0.208,-0.06786020722991984,5.0,4.369926904124016,0.0,-0.06779515675019121,0.0,0.0,0.0,0.0,0.0,9.34537189703443,0.0,2.1
