SMILES,AtomDegreeDescriptor-aNeg,AtomHybridizationDescriptor-aHyb,AtomHybridizationVSEPRDescriptor-hybr,AtomValenceDescriptor-val,BondsToAtomDescriptor-bondsToAtom,CovalentRadiusDescriptor-covalentRadius,DistanceToAtomDescriptor-distanceToAtom,EffectiveAtomPolarizabilityDescriptor-effAtomPol,IPAtomicHOSEDescriptor-ipAtomicHOSE,InductiveAtomicHardnessDescriptor-indAtomHardnesss,InductiveAtomicSoftnessDescriptor-indAtomSoftness,IsProtonInAromaticSystemDescriptor-protonInArmaticSystem,IsProtonInConjugatedPiSystemDescriptor-protonInConjSystem,PartialPiChargeDescriptor-pepe,PartialSigmaChargeDescriptor-partialSigmaCharge,PartialTChargeMMFF94Descriptor-partialTCMMFF94,PartialTChargePEOEDescriptor-pepeT,PeriodicTablePositionDescriptor-periodicTablePosition,PiElectronegativityDescriptor-elecPiA,ProtonAffinityHOSEDescriptor-protonAffiHOSE,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge1,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge2,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge3,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge4,ProtonTotalPartialChargeDescriptor-protonTotalPartialCharge5,RDFProtonDescriptor_G3R-g3r_1,RDFProtonDescriptor_G3R-g3r_2,RDFProtonDescriptor_G3R-g3r_3,RDFProtonDescriptor_G3R-g3r_4
F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.9452499999999997,0.0,1.7723193554710504,0.5642323980229952,0.0,0.0,0.0,-0.16502529670907162,-0.317,-0.16502529670907162,2.0,5.007434807398516,0.0,-0.16502529670907162,0.0,0.0,0.0,0.0,0.0,12.437308675738908,0.0,1.5
C,4.0,3.0,3.0,4.0,1.0,0.77,1.357139856462848,6.5305,0.0,0.9916335420473478,1.0084370461444645,0.0,0.0,0.0,0.45468045394690787,0.9510000000000001,0.45468045394690787,2.0,0.0,0.0,0.45468045394690787,0.0,0.0,0.0,0.0,0.0,12.542627079811183,0.0,1.7
F,1.0,3.0,3.0,7.0,2.0,0.72,2.1773868259911926,3.9452499999999997,0.0,1.772410401240751,0.5642034143446484,0.0,0.0,0.0,-0.16502529670907162,-0.317,-0.16502529670907162,2.0,5.007434807398516,0.0,-0.16502529670907162,0.0,0.0,0.0,0.0,0.0,12.437308675738908,0.0,1.5
F,1.0,3.0,3.0,7.0,2.0,0.72,2.1773410894942486,3.9452499999999997,0.0,1.7723503175850317,0.5642225411523494,0.0,0.0,0.0,-0.16502529670907162,-0.317,-0.16502529670907162,2.0,5.007434807398516,0.0,-0.16502529670907162,0.0,0.0,0.0,0.0,0.0,12.437308675738908,0.0,1.5
C,4.0,3.0,3.0,4.0,2.0,0.77,2.404468363277005,9.600999999999999,0.0,1.1483282909089598,0.8708311098113324,0.0,0.0,0.0,0.36281025029531433,0.9119999999999999,0.36281025029531433,2.0,0.0,0.0,0.36281025029531433,0.0,0.0,0.0,0.0,0.0,11.558064899823362,0.0,1.7
Cl,1.0,3.0,3.0,7.0,3.0,0.99,3.989025897383972,6.504,0.0,1.8621784425836223,0.5370054647462145,0.0,0.0,0.0,-0.10747160470500244,-0.304,-0.10747160470500244,3.0,5.3778695752476375,0.0,-0.10747160470500244,0.0,0.0,0.0,0.0,0.0,11.162471625474392,0.0,1.8
Cl,1.0,3.0,3.0,7.0,3.0,0.99,3.094031800095144,6.504,0.0,1.862239621534626,0.5369878228538197,0.0,0.0,0.0,-0.10747160470500244,-0.304,-0.10747160470500244,3.0,5.3778695752476375,0.0,-0.10747160470500244,0.0,0.0,0.0,0.0,0.0,11.162471625474392,0.0,1.8
Cl,1.0,3.0,3.0,7.0,3.0,0.99,3.094013545542423,6.504,0.0,1.8622494830067648,0.5369849792549881,0.0,0.0,0.0,-0.10747160470500244,-0.304,-0.10747160470500244,3.0,5.3778695752476375,0.0,-0.10747160470500244,0.0,0.0,0.0,0.0,0.0,11.162471625474392,0.0,1.8
